city,Chambres,Surface_totale_m²,Salles_de_bain,Prix,ipai_t4_2024
Settat,6,309.12,3.0,1431474,10.35
Settat,6,276.092,4.0,1537013,10.35
Settat,1,102.856,2.0,777841,10.35
Settat,3,182.436,2.0,954139,10.35
Settat,6,287.408,3.0,1736098,10.35
Settat,5,238.096,3.0,1148724,10.35
Settat,1,96.416,1.0,407046,10.35
Settat,5,303.692,3.0,1706761,10.35
Settat,6,302.588,3.0,1853432,10.35
Settat,3,186.668,2.0,1037965,10.35
Settat,5,246.008,3.0,1177616,10.35
Settat,2,117.852,1.0,824585,10.35
Settat,3,155.572,2.0,938915,10.35
Settat,5,255.024,3.0,1168956,10.35
Settat,4,184.828,2.0,932349,10.35
Settat,5,264.776,4.0,1379025,10.35
Settat,5,291.456,3.0,1891437,10.35
Settat,2,78.752,2.0,466440,10.35
Settat,3,136.804,2.0,884248,10.35
Settat,4,202.492,2.0,1067376,10.35
Settat,3,166.98,2.0,991695,10.35
Settat,5,313.71999999999997,4.0,1707549,10.35
Settat,3,192.37199999999999,3.0,1133435,10.35
Berrched,6,228.712,3.0,1173176,10.35
Berrched,5,221.81199999999998,3.0,1402580,10.35
Berrched,1,113.804,1.0,728596,10.35
Berrched,5,292.928,3.0,1656282,10.35
Berrched,4,164.496,2.0,882306,10.35
Berrched,4,185.012,3.0,1097659,10.35
Berrched,3,179.85999999999999,3.0,1006539,10.35
Berrched,2,116.472,2.0,741705,10.35
Berrched,1,104.604,1.0,734036,10.35
Berrched,5,222.364,4.0,1197710,10.35
Berrched,5,241.04,3.0,1239892,10.35
Berrched,3,127.05199999999999,2.0,852541,10.35
Berrched,5,265.052,4.0,1400503,10.35
Berrched,6,224.296,4.0,1192896,10.35
Berrched,1,114.08,2.0,682271,10.35
Berrched,3,208.10399999999998,2.0,1152463,10.35
Berrched,3,200.83599999999998,2.0,1160425,10.35
Berrched,3,157.228,3.0,859692,10.35
Berrched,4,145.544,3.0,722003,10.35
Berrched,5,237.35999999999999,3.0,1244207,10.35
Berrched,4,179.032,3.0,1179723,10.35
Berrched,6,256.864,4.0,1229058,10.35
Berrched,4,135.056,1.0,923042,10.35
Berrched,4,178.94,2.0,1163524,10.35
Berrched,5,288.88,3.0,1517737,10.35
Berrched,6,282.9,3.0,1566174,10.35
Berrched,5,241.868,4.0,1315337,10.35
Berrched,2,98.072,2.0,547770,10.35
Berrched,4,204.608,2.0,995176,10.35
Berrched,4,121.348,1.0,921888,10.35
Berrched,1,76.91199999999999,1.0,557189,10.35
Berrched,1,105.8,1.0,747910,10.35
Berrched,3,150.144,3.0,934124,10.35
Berrched,6,227.884,4.0,1339953,10.35
Berrched,5,316.848,3.0,1562583,10.35
Berrched,2,74.244,2.0,641852,10.35
Berrched,1,97.244,1.0,424960,10.35
Berrched,6,246.744,3.0,1283173,10.35
Berrched,6,263.396,4.0,1321970,10.35
Azilal,3,150.236,2.0,759610,10.35
Azilal,3,190.9,3.0,1192437,10.35
Marrakech,5,308.844,3.0,1409705,10.9
Marrakech,6,317.768,3.0,1768444,10.9
Marrakech,6,233.31199999999998,4.0,1252208,10.9
Marrakech,4,210.31199999999998,3.0,961432,10.9
Marrakech,2,85.192,2.0,504787,10.9
Marrakech,4,152.81199999999998,3.0,816489,10.9
Marrakech,3,146.28,2.0,758146,10.9
Marrakech,6,293.572,3.0,1441128,10.9
Marrakech,3,204.7,2.0,1116324,10.9
Marrakech,2,90.52799999999999,2.0,630780,10.9
Marrakech,4,201.84799999999998,3.0,1029215,10.9
Marrakech,5,316.572,4.0,1822233,10.9
Marrakech,4,172.59199999999998,3.0,1170335,10.9
Marrakech,5,224.664,3.0,1346100,10.9
Marrakech,3,183.264,3.0,1189802,10.9
Marrakech,1,71.024,1.0,662305,10.9
Marrakech,6,291.64,3.0,1842907,10.9
Marrakech,5,319.884,4.0,1514300,10.9
Marrakech,2,101.752,2.0,895947,10.9
Marrakech,3,141.404,3.0,776718,10.9
Marrakech,5,300.472,4.0,1554221,10.9
Marrakech,4,203.136,3.0,1131709,10.9
Marrakech,3,213.072,2.0,1039521,10.9
Marrakech,4,190.9,3.0,1055660,10.9
Marrakech,5,281.612,4.0,1711144,10.9
Marrakech,5,299.276,4.0,1647309,10.9
Marrakech,5,266.064,3.0,1407213,10.9
Marrakech,1,117.75999999999999,2.0,914781,10.9
Marrakech,5,290.352,4.0,1654044,10.9
Marrakech,5,291.364,3.0,1491671,10.9
Marrakech,6,258.428,4.0,1153847,10.9
Marrakech,6,248.492,3.0,1133736,10.9
Marrakech,6,230.92,4.0,1300181,10.9
Marrakech,6,319.332,3.0,1514984,10.9
Marrakech,5,222.732,3.0,1376980,10.9
Marrakech,5,319.976,3.0,1616868,10.9
Marrakech,6,305.992,4.0,1653563,10.9
Marrakech,3,146.648,2.0,941923,10.9
Marrakech,1,118.496,2.0,807912,10.9
Marrakech,4,165.416,3.0,928301,10.9
Marrakech,6,278.76,4.0,1458596,10.9
Marrakech,2,106.352,1.0,874122,10.9
Marrakech,5,276.828,3.0,1456836,10.9
Marrakech,4,173.42,2.0,1121373,10.9
Marrakech,6,226.04399999999998,3.0,1396272,10.9
Marrakech,3,172.684,2.0,1070789,10.9
Marrakech,4,145.728,3.0,736929,10.9
Marrakech,5,287.04,3.0,1433406,10.9
Marrakech,3,150.236,2.0,778170,10.9
Marrakech,6,320.712,3.0,1702817,10.9
Marrakech,5,282.072,3.0,1553360,10.9
Marrakech,6,294.308,3.0,1802024,10.9
Marrakech,2,72.588,1.0,464161,10.9
Marrakech,5,316.94,3.0,1773219,10.9
Marrakech,6,297.804,3.0,1740317,10.9
Marrakech,5,251.988,3.0,1315313,10.9
Marrakech,5,240.304,3.0,1240355,10.9
Marrakech,4,121.992,2.0,824696,10.9
Marrakech,6,234.508,4.0,1426116,10.9
Marrakech,6,290.352,3.0,1673717,10.9
Marrakech,4,213.9,3.0,1063909,10.9
Marrakech,6,289.064,4.0,1655101,10.9
Marrakech,3,210.036,3.0,1042857,10.9
Marrakech,1,101.292,2.0,767273,10.9
Marrakech,6,249.964,4.0,1218185,10.9
Marrakech,6,276.18399999999997,4.0,1574039,10.9
Marrakech,3,219.972,3.0,997273,10.9
Marrakech,5,294.492,4.0,1595310,10.9
Marrakech,3,213.716,2.0,1022890,10.9
Marrakech,1,106.72,1.0,754324,10.9
Marrakech,5,316.572,3.0,1556805,10.9
Marrakech,5,250.976,3.0,1334664,10.9
Marrakech,4,157.044,3.0,776548,10.9
Marrakech,3,190.164,2.0,1067216,10.9
Marrakech,5,253.552,4.0,1298772,10.9
Marrakech,5,267.996,3.0,1232336,10.9
Marrakech,3,166.796,2.0,1199476,10.9
Marrakech,5,298.17199999999997,3.0,1746544,10.9
Marrakech,5,304.24399999999997,3.0,1407436,10.9
Marrakech,5,239.844,3.0,1304801,10.9
Marrakech,6,250.424,3.0,1214447,10.9
Marrakech,3,134.504,1.0,791381,10.9
Marrakech,3,164.772,3.0,948228,10.9
Marrakech,6,315.468,4.0,1737887,10.9
Marrakech,6,231.472,4.0,1381755,10.9
Marrakech,1,81.512,2.0,563950,10.9
Marrakech,1,81.88,1.0,423271,10.9
Marrakech,5,321.54,4.0,1656658,10.9
Marrakech,2,98.80799999999999,2.0,457327,10.9
Marrakech,6,220.984,3.0,1189100,10.9
Marrakech,1,78.844,2.0,584694,10.9
Marrakech,5,319.884,4.0,1833726,10.9
Marrakech,1,113.43599999999999,2.0,797054,10.9
Marrakech,2,70.38,1.0,657276,10.9
Marrakech,3,175.076,2.0,991271,10.9
Marrakech,5,245.456,3.0,1381085,10.9
Marrakech,4,205.988,2.0,984667,10.9
Marrakech,5,286.12,4.0,1622520,10.9
Marrakech,6,233.588,4.0,1211207,10.9
Tanger,5,234.6,4.0,1373650,17.7
Tanger,4,145.452,3.0,766073,17.7
Tanger,1,96.968,1.0,528999,17.7
Tanger,6,312.984,4.0,1589245,17.7
Tanger,3,131.376,1.0,787033,17.7
Tanger,1,111.044,2.0,732262,17.7
Tanger,5,301.76,3.0,1423821,17.7
Tanger,3,166.244,3.0,1175668,17.7
Tanger,3,156.308,3.0,892479,17.7
Tanger,1,97.98,1.0,473053,17.7
Tanger,5,247.664,3.0,1227368,17.7
Tanger,1,117.208,1.0,798199,17.7
Tanger,1,74.152,1.0,581129,17.7
Tanger,2,76.176,1.0,694176,17.7
Tanger,4,199.82399999999998,3.0,1059483,17.7
Tanger,3,182.528,2.0,959216,17.7
Tanger,5,239.56799999999998,3.0,1396567,17.7
Tanger,3,167.44,2.0,1020365,17.7
Tanger,3,176.64,2.0,921400,17.7
Tanger,4,138.736,2.0,937313,17.7
Tanger,4,139.38,2.0,688735,17.7
Tanger,5,245.548,3.0,1201534,17.7
Tanger,6,274.62,3.0,1312084,17.7
Tanger,3,176.916,2.0,1142878,17.7
Tanger,3,152.628,3.0,718807,17.7
Tanger,5,316.664,4.0,1629779,17.7
Tanger,1,77.464,1.0,503590,17.7
Tanger,5,249.504,3.0,1146008,17.7
Tanger,4,174.79999999999998,2.0,1120858,17.7
Tanger,3,142.692,2.0,818365,17.7
Tanger,3,177.1,2.0,1197196,17.7
Tanger,1,73.6,2.0,632800,17.7
Tanger,3,160.172,3.0,887332,17.7
Tanger,5,272.78,3.0,1203242,17.7
Tanger,3,131.468,1.0,725818,17.7
Tanger,6,287.04,4.0,1898320,17.7
Tanger,2,71.3,1.0,514902,17.7
Tanger,3,137.724,1.0,869365,17.7
Tanger,2,71.66799999999999,1.0,560051,17.7
Tanger,6,304.152,3.0,1807475,17.7
Tanger,4,205.436,2.0,981919,17.7
Tanger,4,153.272,3.0,818928,17.7
Tanger,6,262.844,4.0,1177369,17.7
Tanger,3,132.112,2.0,865162,17.7
Tanger,2,114.08,2.0,683671,17.7
Tanger,6,314.088,3.0,1760117,17.7
Tanger,2,110.768,2.0,740288,17.7
Tanger,3,144.992,3.0,870782,17.7
Tanger,2,82.432,1.0,502908,17.7
Tanger,5,283.452,4.0,1854823,17.7
Tanger,4,186.944,2.0,1155047,17.7
Tanger,2,82.15599999999999,2.0,576587,17.7
Tanger,6,246.652,4.0,1100242,17.7
Tanger,4,173.60399999999998,3.0,976868,17.7
Tanger,1,88.228,1.0,490685,17.7
Tanger,5,267.352,3.0,1331957,17.7
Tanger,4,196.696,3.0,923214,17.7
Tanger,5,269.74399999999997,4.0,1424257,17.7
Tanger,4,160.264,3.0,855168,17.7
Tanger,5,299.092,3.0,1808721,17.7
Tanger,4,194.488,3.0,1131981,17.7
Tanger,5,241.868,4.0,1362144,17.7
Tanger,4,212.06,3.0,1033273,17.7
Tanger,1,106.444,2.0,851173,17.7
Tanger,2,113.068,2.0,727828,17.7
Tanger,5,309.764,4.0,1566348,17.7
Tanger,6,242.972,3.0,1214978,17.7
Tanger,6,300.38,4.0,1868829,17.7
Tanger,6,241.5,4.0,1155781,17.7
Tanger,3,154.284,2.0,772102,17.7
Tanger,5,247.296,4.0,1410336,17.7
Tanger,4,210.22,3.0,1133755,17.7
Tanger,1,111.964,1.0,788358,17.7
Tanger,2,94.76,2.0,592470,17.7
Tanger,4,156.308,3.0,835696,17.7
Tanger,3,152.81199999999998,2.0,815763,17.7
Tanger,3,174.248,2.0,1196622,17.7
Tanger,5,269.376,3.0,1364951,17.7
Tanger,6,221.81199999999998,3.0,1178455,17.7
Tanger,1,71.116,1.0,533171,17.7
Tanger,1,81.972,1.0,426396,17.7
Tanger,5,282.44,3.0,1428016,17.7
Tanger,3,164.956,3.0,786851,17.7
Tanger,4,189.244,3.0,1125962,17.7
Tanger,6,221.996,4.0,1424097,17.7
Tanger,3,193.476,3.0,935204,17.7
Tanger,6,296.976,4.0,1820706,17.7
Tanger,6,321.724,3.0,1413131,17.7
Tanger,3,195.408,2.0,1171447,17.7
Tanger,3,220.156,2.0,1192200,17.7
Tanger,2,79.856,2.0,634477,17.7
Tanger,4,177.192,2.0,1101149,17.7
Tanger,4,182.344,2.0,1149398,17.7
Tanger,2,105.34,1.0,771013,17.7
Tanger,4,129.076,2.0,889951,17.7
Tanger,5,248.492,4.0,1248073,17.7
Tanger,5,260.544,4.0,1190177,17.7
Tanger,5,242.88,4.0,1225101,17.7
Tanger,3,157.596,2.0,836067,17.7
Tanger,6,317.492,4.0,1830821,17.7
Kentitra,6,254.656,3.0,1196215,10.35
Kentitra,3,186.576,3.0,1116002,10.35
Kentitra,1,107.548,1.0,797731,10.35
Kentitra,5,301.024,3.0,1834879,10.35
Kentitra,3,137.908,2.0,824698,10.35
Kentitra,1,107.824,1.0,789901,10.35
Kentitra,2,80.316,2.0,430957,10.35
Kentitra,2,71.484,2.0,452993,10.35
Kentitra,6,313.444,4.0,1667251,10.35
Kentitra,1,99.636,2.0,550176,10.35
Kentitra,4,181.792,2.0,1158083,10.35
Kentitra,6,320.62,4.0,1810956,10.35
Kentitra,6,251.436,3.0,1154071,10.35
Kentitra,2,88.228,1.0,692076,10.35
Kentitra,4,173.696,3.0,1146303,10.35
Kentitra,6,229.356,4.0,1317131,10.35
Kentitra,3,203.688,2.0,1170875,10.35
Kentitra,4,171.948,2.0,995613,10.35
Kentitra,3,167.9,2.0,1152354,10.35
Kentitra,2,104.05199999999999,1.0,926402,10.35
Kentitra,4,204.05599999999998,2.0,1027240,10.35
Kentitra,6,221.904,4.0,1219940,10.35
Kentitra,1,119.324,2.0,894988,10.35
Kentitra,4,166.244,3.0,947930,10.35
Kentitra,4,139.656,3.0,736075,10.35
Kentitra,6,274.344,3.0,1375834,10.35
Kentitra,2,94.66799999999999,1.0,512488,10.35
Kentitra,5,316.02,3.0,1699223,10.35
Kentitra,6,229.172,4.0,1279706,10.35
Kentitra,4,178.296,3.0,1190176,10.35
Kentitra,5,229.816,3.0,1334335,10.35
Kentitra,4,139.012,3.0,846251,10.35
Kentitra,1,109.572,1.0,943178,10.35
Kentitra,4,143.52,2.0,912815,10.35
Kentitra,3,176.272,2.0,1169893,10.35
Kentitra,3,144.808,2.0,784606,10.35
Kentitra,4,127.512,1.0,819853,10.35
Kentitra,1,96.968,1.0,574722,10.35
Kentitra,6,241.04,3.0,1293710,10.35
Kentitra,6,234.32399999999998,3.0,1174160,10.35
Kentitra,6,305.532,3.0,1607639,10.35
Kentitra,2,110.676,2.0,697374,10.35
Kentitra,6,225.952,4.0,1260221,10.35
Kentitra,6,266.984,4.0,1270775,10.35
Kentitra,1,116.38,1.0,849529,10.35
Kentitra,2,92.828,2.0,621184,10.35
Kentitra,4,218.59199999999998,3.0,981047,10.35
Kentitra,3,153.82399999999998,2.0,912550,10.35
Kentitra,5,296.332,4.0,1778755,10.35
Kentitra,1,92.55199999999999,1.0,551709,10.35
Kentitra,2,69.184,1.0,561200,10.35
Kentitra,6,309.67199999999997,4.0,1437450,10.35
Kentitra,1,108.56,2.0,730256,10.35
Kentitra,4,148.856,3.0,886841,10.35
Kentitra,6,284.74,4.0,1877652,10.35
Kentitra,6,233.956,3.0,1372723,10.35
Kentitra,5,245.82399999999998,3.0,1127898,10.35
Kentitra,4,191.54399999999998,3.0,1091114,10.35
Kentitra,3,206.264,3.0,1001548,10.35
Kentitra,3,213.34799999999998,2.0,1030710,10.35
Kentitra,4,167.716,3.0,1027349,10.35
Kentitra,1,106.812,2.0,927037,10.35
Kentitra,5,239.384,4.0,1155223,10.35
Kentitra,5,277.84,3.0,1414171,10.35
Kentitra,4,157.136,2.0,894542,10.35
Kentitra,4,164.404,3.0,694257,10.35
Kentitra,3,209.11599999999999,2.0,1087537,10.35
Kentitra,3,218.5,3.0,1086420,10.35
Kentitra,2,103.03999999999999,1.0,834961,10.35
Kentitra,4,216.108,2.0,1146334,10.35
Kentitra,5,304.24399999999997,3.0,1609439,10.35
Kentitra,4,147.016,2.0,854466,10.35
Kentitra,4,193.752,3.0,1058122,10.35
Kentitra,3,141.128,2.0,802255,10.35
Kentitra,1,116.472,2.0,754668,10.35
Kentitra,3,204.792,3.0,995964,10.35
Kentitra,3,136.436,1.0,821564,10.35
Kentitra,6,293.94,4.0,1404754,10.35
Kentitra,5,236.256,3.0,1130757,10.35
Kentitra,6,227.516,3.0,1330077,10.35
Kentitra,5,274.528,4.0,1307755,10.35
Kentitra,3,218.684,3.0,990347,10.35
Kentitra,5,226.412,3.0,1350211,10.35
Kentitra,5,291.824,3.0,1820030,10.35
Kentitra,6,236.164,3.0,1338473,10.35
Kentitra,6,299.0,4.0,1753183,10.35
Kentitra,2,96.78399999999999,1.0,414969,10.35
Kentitra,3,144.624,3.0,947100,10.35
Kentitra,2,85.928,1.0,426303,10.35
Kentitra,2,75.256,1.0,586630,10.35
Kentitra,6,267.168,4.0,1181809,10.35
Kentitra,5,313.71999999999997,4.0,1892873,10.35
Kentitra,1,100.556,1.0,548046,10.35
Kentitra,6,311.328,4.0,1488997,10.35
Kentitra,3,205.896,2.0,1137415,10.35
Kentitra,5,321.816,3.0,1522627,10.35
Kentitra,6,263.488,4.0,1190376,10.35
Kentitra,3,130.732,1.0,770468,10.35
Kentitra,2,89.332,1.0,674407,10.35
Kentitra,2,79.672,1.0,626593,10.35
Ifran,3,220.156,3.0,1137600,10.35
Ifran,3,219.328,3.0,950924,10.35
Ifran,1,76.268,2.0,555506,10.35
Ifran,2,95.312,2.0,622939,10.35
Ifran,3,187.128,2.0,1184817,10.35
Ifran,3,198.168,2.0,1118335,10.35
Ifran,1,92.092,1.0,433911,10.35
Ifran,2,105.15599999999999,1.0,744368,10.35
Ifran,3,170.66,3.0,1199697,10.35
Ifran,5,271.952,3.0,1100099,10.35
Ifran,1,111.688,1.0,835957,10.35
Ifran,4,119.876,2.0,731945,10.35
Ifran,5,231.10399999999998,4.0,1361317,10.35
Ifran,5,229.264,3.0,1398867,10.35
Ifran,5,232.392,3.0,1312052,10.35
Ifran,6,306.268,4.0,1624399,10.35
Ifran,4,198.352,3.0,997007,10.35
Ifran,1,106.444,2.0,849742,10.35
Ifran,4,124.752,2.0,759916,10.35
Ifran,3,136.252,2.0,909931,10.35
Ifran,3,216.936,2.0,1061029,10.35
Ifran,2,113.804,1.0,720355,10.35
Ifran,3,218.684,2.0,1122122,10.35
Ifran,5,267.26,4.0,1336311,10.35
Ifran,6,309.948,4.0,1831664,10.35
Ifran,6,232.944,4.0,1417603,10.35
Ifran,5,273.424,4.0,1286564,10.35
Ifran,6,261.372,3.0,1299653,10.35
Ifran,5,266.70799999999997,4.0,1411341,10.35
Ifran,4,174.79999999999998,3.0,1057107,10.35
Ifran,3,168.636,2.0,1097651,10.35
Ifran,4,182.436,2.0,1082565,10.35
Ifran,6,270.572,3.0,1417202,10.35
Ifran,5,222.732,3.0,1384719,10.35
Ifran,5,277.564,4.0,1830095,10.35
Ifran,6,315.652,4.0,1810689,10.35
Ifran,1,113.43599999999999,1.0,771560,10.35
Ifran,6,259.716,4.0,1286266,10.35
Ifran,4,150.972,2.0,946935,10.35
Ifran,5,255.484,3.0,1284268,10.35
Ifran,3,183.07999999999998,3.0,1155971,10.35
Ifran,4,196.144,2.0,1190278,10.35
Ifran,6,233.588,4.0,1289735,10.35
Ifran,5,268.916,4.0,1242266,10.35
Ifran,2,115.64399999999999,1.0,856986,10.35
Ifran,2,109.204,2.0,760388,10.35
Ifran,3,156.952,3.0,873393,10.35
Ifran,4,201.204,3.0,1016169,10.35
Ifran,2,108.56,2.0,882683,10.35
Ifran,5,239.936,4.0,1294879,10.35
Safi,6,281.24399999999997,3.0,1461755,10.35
Safi,4,211.692,2.0,1136524,10.35
Safi,5,228.16,3.0,1434561,10.35
Safi,5,268.18,4.0,1289354,10.35
Safi,6,308.752,4.0,1851052,10.35
Safi,1,72.22,1.0,424847,10.35
Safi,1,88.872,1.0,614630,10.35
Safi,1,117.3,2.0,844422,10.35
Safi,6,231.196,3.0,1219440,10.35
Safi,4,168.912,3.0,990069,10.35
Safi,5,281.98,4.0,1551742,10.35
Safi,6,266.248,4.0,1392197,10.35
Safi,3,174.708,2.0,1157233,10.35
Safi,3,125.948,2.0,780519,10.35
Safi,3,181.792,3.0,989122,10.35
Safi,4,202.584,3.0,1009205,10.35
Safi,5,279.312,3.0,1712949,10.35
Safi,5,288.052,3.0,1675743,10.35
Safi,3,175.26,3.0,1094665,10.35
Safi,6,288.69599999999997,4.0,1466047,10.35
Safi,3,132.664,1.0,745962,10.35
Safi,5,232.11599999999999,3.0,1388185,10.35
Safi,4,176.548,3.0,1068837,10.35
Safi,3,212.244,2.0,1082389,10.35
Safi,4,145.544,3.0,909089,10.35
Safi,3,144.532,3.0,911419,10.35
Safi,6,244.352,3.0,1421827,10.35
Safi,5,223.56,3.0,1384440,10.35
Safi,3,152.444,2.0,797378,10.35
Safi,2,81.88,1.0,555221,10.35
Safi,4,147.844,3.0,930308,10.35
Safi,5,321.632,4.0,1606296,10.35
Safi,3,124.568,2.0,884169,10.35
Safi,6,223.468,4.0,1338208,10.35
Safi,6,269.192,3.0,1364906,10.35
Safi,4,214.176,2.0,1089746,10.35
Safi,5,286.58,4.0,1863669,10.35
Safi,5,320.068,4.0,1627199,10.35
Safi,3,181.792,2.0,1019462,10.35
Safi,6,268.916,4.0,1269884,10.35
Safi,3,217.948,2.0,1191004,10.35
Safi,5,257.324,3.0,1278316,10.35
Safi,3,200.652,3.0,1100021,10.35
Safi,5,318.32,4.0,1815328,10.35
Safi,6,290.904,3.0,1429024,10.35
Safi,5,247.01999999999998,3.0,1126153,10.35
Safi,3,148.12,3.0,765987,10.35
Safi,6,230.368,4.0,1316998,10.35
Safi,4,149.868,3.0,719731,10.35
Safi,3,181.24,3.0,1078106,10.35
Berrched,3,183.172,3.0,1122428,10.35
Berrched,6,298.08,3.0,1832329,10.35
Berrched,2,107.364,1.0,942582,10.35
Berrched,4,142.32399999999998,3.0,804453,10.35
Berrched,2,96.876,1.0,459039,10.35
Berrched,2,70.38,2.0,435995,10.35
Berrched,4,163.484,2.0,893000,10.35
Berrched,6,244.168,3.0,1301530,10.35
Berrched,5,306.912,4.0,1891066,10.35
Berrched,1,90.252,1.0,460310,10.35
Berrched,6,256.588,3.0,1260922,10.35
Berrched,4,197.892,2.0,923503,10.35
Berrched,5,281.336,4.0,1861451,10.35
Berrched,6,252.07999999999998,3.0,1205356,10.35
Berrched,3,160.448,3.0,788781,10.35
Berrched,6,282.9,4.0,1766617,10.35
Berrched,2,94.944,1.0,601225,10.35
Berrched,3,207.644,3.0,1013980,10.35
Berrched,5,268.64,4.0,1337281,10.35
Berrched,6,263.212,3.0,1365934,10.35
Berrched,6,255.484,3.0,1206244,10.35
Berrched,6,223.56,4.0,1296531,10.35
Berrched,5,271.952,4.0,1277883,10.35
Berrched,3,142.876,2.0,851338,10.35
Berrched,3,146.004,3.0,684860,10.35
Berrched,6,232.11599999999999,4.0,1187984,10.35
Berrched,6,319.7,3.0,1480839,10.35
Berrched,4,197.156,3.0,965759,10.35
Berrched,5,246.744,4.0,1163374,10.35
Berrched,4,196.236,3.0,1044124,10.35
Berrched,6,313.904,4.0,1427096,10.35
Berrched,5,261.372,3.0,1434971,10.35
Berrched,5,272.412,4.0,1134131,10.35
Berrched,5,244.904,3.0,1112708,10.35
Berrched,3,137.172,1.0,941840,10.35
Berrched,4,198.72,3.0,959199,10.35
Berrched,2,80.592,1.0,659617,10.35
Berrched,3,176.548,2.0,1138145,10.35
Berrched,5,299.92,3.0,1896173,10.35
Berrched,6,290.26,3.0,1488826,10.35
Berrched,5,259.256,3.0,1236021,10.35
Berrched,6,240.856,3.0,1368581,10.35
Berrched,3,172.868,3.0,1106235,10.35
Berrched,3,169.55599999999998,3.0,1084494,10.35
Berrched,6,286.67199999999997,3.0,1773859,10.35
Berrched,5,285.108,4.0,1687229,10.35
Berrched,4,192.464,2.0,1097133,10.35
Berrched,3,189.152,2.0,927286,10.35
Berrched,1,96.508,2.0,484267,10.35
Berrched,6,314.916,3.0,1520110,10.35
Berrched,5,251.16,3.0,1277140,10.35
Berrched,5,221.996,4.0,1258364,10.35
Berrched,6,282.072,4.0,1460032,10.35
Berrched,1,110.584,1.0,935303,10.35
Berrched,6,265.052,4.0,1279514,10.35
Berrched,3,190.164,3.0,957006,10.35
Berrched,1,104.05199999999999,1.0,808539,10.35
Berrched,4,161.644,3.0,714703,10.35
Berrched,5,229.724,3.0,1368640,10.35
Casablanca,4,131.468,1.0,752147,4.3
Casablanca,6,292.652,4.0,1666361,4.3
Casablanca,4,138.09199999999998,,801096,4.3
Casablanca,5,281.152,4.0,1870826,4.3
Casablanca,2,101.476,2.0,891627,4.3
Casablanca,4,172.868,3.0,1018131,4.3
Casablanca,5,262.936,4.0,1399717,4.3
Casablanca,4,191.268,2.0,937572,4.3
Casablanca,4,123.28,1.0,915009,4.3
Casablanca,5,232.11599999999999,4.0,1419871,4.3
Casablanca,6,310.5,3.0,1537705,4.3
Casablanca,5,267.812,3.0,1322749,4.3
Casablanca,5,241.132,3.0,1234105,4.3
Casablanca,3,212.06,2.0,1066272,4.3
Casablanca,1,116.012,2.0,929329,4.3
Casablanca,4,206.356,3.0,928712,4.3
Casablanca,5,252.448,3.0,1140256,4.3
Casablanca,6,229.172,3.0,1357759,4.3
Casablanca,1,110.768,1.0,795612,4.3
Casablanca,3,140.852,2.0,746052,4.3
Casablanca,3,167.164,2.0,1085828,4.3
Casablanca,4,205.712,2.0,948083,4.3
Casablanca,4,192.74,2.0,1133458,4.3
Casablanca,4,167.072,2.0,1198276,4.3
Casablanca,6,282.164,4.0,1590238,4.3
Casablanca,1,100.372,2.0,464038,4.3
Casablanca,4,150.788,3.0,908561,4.3
Casablanca,4,145.176,3.0,908970,4.3
Casablanca,4,189.704,3.0,1077784,4.3
Casablanca,3,173.328,2.0,1069762,4.3
Casablanca,5,222.82399999999998,3.0,1326910,4.3
Casablanca,3,177.652,3.0,1187673,4.3
Casablanca,5,315.008,4.0,1508686,4.3
Casablanca,4,195.316,2.0,1100232,4.3
Casablanca,6,321.356,3.0,1863052,4.3
Casablanca,5,229.816,4.0,1207830,4.3
Casablanca,2,78.2,2.0,540684,4.3
Casablanca,3,141.588,3.0,691140,4.3
Casablanca,6,294.676,3.0,1848112,4.3
Casablanca,3,205.528,3.0,1103365,4.3
Casablanca,6,295.78,3.0,1474964,4.3
Casablanca,5,242.60399999999998,4.0,1219413,4.3
Casablanca,4,191.82,3.0,1089674,4.3
Casablanca,3,185.84,2.0,921681,4.3
Casablanca,6,252.54,3.0,1427026,4.3
Casablanca,4,208.10399999999998,3.0,1101759,4.3
Casablanca,3,198.72,3.0,1161687,4.3
Casablanca,2,112.42399999999999,2.0,797762,4.3
Casablanca,6,318.596,4.0,1493878,4.3
Casablanca,3,208.38,2.0,1172780,4.3
Casablanca,6,287.132,3.0,1885030,4.3
Casablanca,4,145.636,3.0,754999,4.3
Casablanca,2,99.728,1.0,411505,4.3
Casablanca,6,266.70799999999997,4.0,1275288,4.3
Casablanca,3,153.088,3.0,703519,4.3
Casablanca,5,269.468,4.0,1325253,4.3
Casablanca,6,257.048,3.0,1121755,4.3
Casablanca,3,169.832,2.0,1049540,4.3
Casablanca,2,72.496,1.0,532277,4.3
Casablanca,5,284.64799999999997,3.0,1753164,4.3
Casablanca,2,71.024,1.0,543845,4.3
Casablanca,4,210.128,2.0,1005485,4.3
Casablanca,5,306.544,4.0,1478091,4.3
Casablanca,6,272.32,4.0,1301257,4.3
Casablanca,3,213.164,3.0,1031378,4.3
Casablanca,6,283.084,4.0,1653775,4.3
Casablanca,3,135.976,1.0,685959,4.3
Casablanca,3,123.556,2.0,702975,4.3
Casablanca,2,78.476,1.0,602326,4.3
Casablanca,3,146.28,2.0,780671,4.3
Casablanca,5,243.34,3.0,1132471,4.3
Casablanca,4,152.996,3.0,887296,4.3
Casablanca,4,132.84799999999998,1.0,941773,4.3
