city,neighborhood,apartment_price_sqm,villa_price_sqm,ipai_apartment,ipai_villa,size_sqm,bedrooms,bathrooms,property_age,floor_level,has_parking,has_garden,has_pool,total_apartment_price,total_villa_price
tetouan,Oued Laou,7785.0,,107.4,106.2,113,1,1,2,2,False,False,False,879705.0,
tetouan,Zaouiat Sidi Kacem,7474.0,,107.4,106.2,138,3,2,23,0,False,False,False,1031412.0,
tetouan,Dar Bni Karrich,6192.0,,107.4,106.2,176,2,1,27,4,True,False,False,1089792.0,
tetouan,Azla,5961.0,,107.4,106.2,199,2,1,13,1,False,False,True,1186239.0,
tetouan,Sahtryine,5555.0,,107.4,106.2,122,2,2,13,7,True,False,False,677710.0,
tetouan,Hay Hamama,9436.0,,107.4,106.2,64,3,1,1,5,False,False,False,603904.0,
tetouan,Wilaya,8448.0,,107.4,106.2,165,3,1,11,5,False,False,False,1393920.0,
tetouan,Tétouan,8212.0,,107.4,106.2,178,3,2,5,6,False,False,False,1461736.0,
tetouan,Touilaa,8069.0,,107.4,106.2,115,2,1,17,9,False,False,False,927935.0,
tetouan,Mahannech,7454.0,,107.4,106.2,112,2,1,16,8,False,False,False,834848.0,
tetouan,Oued Martil,6808.0,,107.4,106.2,191,2,1,14,7,False,False,False,1300328.0,
tetouan,Hay Boussafou,6346.0,,107.4,106.2,97,2,2,18,3,False,False,False,615562.0,
tetouan,Coelma,6244.0,10517.0,107.4,106.2,97,3,2,12,3,True,False,True,605668.0,1020149.0
tetouan,Souani,6180.0,,107.4,106.2,95,3,1,12,0,False,False,False,587100.0,
tetouan,Nsasim Nakata,5550.0,,107.4,106.2,175,1,2,12,8,False,False,False,971250.0,
tetouan,Souk Kdim,11375.0,,107.4,106.2,177,2,1,10,5,False,False,False,2013375.0,
tetouan,Mallalienne,10921.0,8485.0,107.4,106.2,98,2,1,19,8,True,True,False,1070258.0,831530.0
tetouan,Saddina,9141.0,,107.4,106.2,56,3,2,17,6,False,False,False,511896.0,
tetouan,Tétouan,8389.0,10216.0,107.4,106.2,182,2,1,19,6,False,False,False,1526798.0,1859312.0
tetouan,Oued Laou,7785.0,,107.4,106.2,62,2,1,15,3,False,False,False,482670.0,
tetouan,Zaouiat Sidi Kacem,7474.0,,107.4,106.2,182,1,1,14,9,False,True,False,1360268.0,
tetouan,Dar Bni Karrich,6192.0,,107.4,106.2,174,3,2,21,3,False,False,False,1077408.0,
tetouan,Azla,5961.0,,107.4,106.2,95,3,2,21,5,False,False,False,566295.0,
tetouan,Sahtryine,5555.0,,107.4,106.2,169,3,1,5,6,False,False,False,938795.0,
tetouan,Hay Hamama,9436.0,,107.4,106.2,137,2,1,17,6,False,True,False,1292732.0,
tetouan,Wilaya,8448.0,,107.4,106.2,90,1,1,17,7,False,False,False,760320.0,
tetouan,Tétouan,8212.0,,107.4,106.2,141,3,1,10,0,True,False,False,1157892.0,
tetouan,Touilaa,8069.0,,107.4,106.2,144,3,2,6,9,False,False,False,1161936.0,
tetouan,Mahannech,7454.0,,107.4,106.2,50,3,2,3,8,False,False,False,372700.0,
tetouan,Oued Martil,6808.0,,107.4,106.2,116,1,2,13,5,False,False,False,789728.0,
tetouan,Hay Boussafou,6346.0,,107.4,106.2,135,3,2,27,5,False,False,False,856710.0,
tetouan,Coelma,6244.0,10517.0,107.4,106.2,163,2,2,11,4,True,True,False,1017772.0,1714271.0
tetouan,Souani,6180.0,,107.4,106.2,58,1,1,5,7,False,False,False,358440.0,
tetouan,Nsasim Nakata,5550.0,,107.4,106.2,122,1,2,4,1,False,False,False,677100.0,
tetouan,Souk Kdim,11375.0,,107.4,106.2,83,2,2,24,2,False,False,False,944125.0,
tetouan,Mallalienne,10921.0,8485.0,107.4,106.2,188,2,2,16,4,False,True,False,2053148.0,1595180.0
tetouan,Saddina,9141.0,,107.4,106.2,68,1,1,11,5,False,False,False,621588.0,
tetouan,Tétouan,8389.0,10216.0,107.4,106.2,171,3,1,24,2,False,False,False,1434519.0,1746936.0
tetouan,Oued Laou,7785.0,,107.4,106.2,113,2,1,11,6,False,False,False,879705.0,
tetouan,Zaouiat Sidi Kacem,7474.0,,107.4,106.2,191,3,1,5,0,False,False,False,1427534.0,
tetouan,Dar Bni Karrich,6192.0,,107.4,106.2,162,1,2,9,1,False,False,False,1003104.0,
tetouan,Azla,5961.0,,107.4,106.2,66,2,2,21,2,False,False,False,393426.0,
tetouan,Sahtryine,5555.0,,107.4,106.2,107,3,2,18,1,False,False,False,594385.0,
tetouan,Souk Kdim,11375.0,,107.4,106.2,54,1,2,13,2,False,False,False,614250.0,
tetouan,Mallalienne,10921.0,8485.0,107.4,106.2,67,3,1,10,8,False,False,False,731707.0,568495.0
tetouan,Saddina,9141.0,,107.4,106.2,150,1,1,4,2,False,False,False,1371150.0,
tetouan,Tétouan,8389.0,10216.0,107.4,106.2,73,2,2,1,2,False,False,True,612397.0,745768.0
tetouan,Oued Laou,7785.0,,107.4,106.2,167,1,1,20,4,False,False,False,1300095.0,
tetouan,Zaouiat Sidi Kacem,7474.0,,107.4,106.2,135,1,2,21,5,True,False,False,1008990.0,
tetouan,Dar Bni Karrich,6192.0,,107.4,106.2,97,2,2,14,3,True,False,False,600624.0,
tetouan,Azla,5961.0,,107.4,106.2,124,1,2,20,7,False,False,False,739164.0,
tetouan,Sahtryine,5555.0,,107.4,106.2,55,1,2,12,9,False,True,False,305525.0,
tetouan,Hay Hamama,9436.0,,107.4,106.2,84,2,2,9,9,True,False,False,792624.0,
tetouan,Wilaya,8448.0,,107.4,106.2,190,1,2,16,2,True,False,False,1605120.0,
tetouan,Tétouan,8212.0,,107.4,106.2,183,1,1,28,9,True,False,False,1502796.0,
tetouan,Touilaa,8069.0,,107.4,106.2,101,3,1,22,8,False,False,False,814969.0,
tetouan,Mahannech,7454.0,,107.4,106.2,79,2,1,22,6,False,False,False,588866.0,
tetouan,Oued Martil,6808.0,,107.4,106.2,156,3,1,27,1,True,False,False,1062048.0,
tetouan,Hay Boussafou,6346.0,,107.4,106.2,104,2,2,8,5,False,False,True,659984.0,
tetouan,Coelma,6244.0,10517.0,107.4,106.2,97,2,2,25,8,False,False,False,605668.0,1020149.0
tetouan,Souani,6180.0,,107.4,106.2,128,3,1,1,1,False,False,False,791040.0,
tetouan,Nsasim Nakata,5550.0,,107.4,106.2,112,2,1,16,5,False,False,False,621600.0,
tetouan,Hay Hamama,9436.0,,107.4,106.2,177,1,1,4,6,True,False,False,1670172.0,
tetouan,Wilaya,8448.0,,107.4,106.2,101,1,1,3,6,False,False,False,853248.0,
tetouan,Tétouan,8212.0,,107.4,106.2,52,3,2,9,6,False,False,False,427024.0,
tetouan,Touilaa,8069.0,,107.4,106.2,66,2,2,27,7,False,False,False,532554.0,
tetouan,Mahannech,7454.0,,107.4,106.2,52,1,1,27,0,False,False,False,387608.0,
tetouan,Oued Martil,6808.0,,107.4,106.2,97,1,2,9,3,False,True,False,660376.0,
tetouan,Hay Boussafou,6346.0,,107.4,106.2,106,1,2,5,4,False,False,False,672676.0,
tetouan,Coelma,6244.0,10517.0,107.4,106.2,198,3,1,18,0,False,False,True,1236312.0,2082366.0
tetouan,Souani,6180.0,,107.4,106.2,173,1,1,19,7,False,False,False,1069140.0,
tetouan,Nsasim Nakata,5550.0,,107.4,106.2,104,2,2,7,8,False,True,False,577200.0,
mohammedia,Casablanca,12503.0,16457.0,107.4,106.2,197,1,2,4,5,False,False,False,2463091.0,3242029.0
mohammedia,Rabat,12392.0,13065.0,107.4,106.2,130,1,1,14,6,False,False,False,1610960.0,1698450.0
mohammedia,Nouaceur,9257.0,11904.0,107.4,106.2,168,2,2,28,7,False,False,False,1555176.0,1999872.0
mohammedia,Skhirate- Témara,9003.0,10990.0,107.4,106.2,108,1,2,11,4,True,False,False,972324.0,1186920.0
mohammedia,Marrakech,8885.0,10138.0,107.4,106.2,139,3,1,10,8,True,False,False,1235015.0,1409182.0
mohammedia,Benslimane,8537.0,10684.0,107.4,106.2,68,1,1,27,5,False,False,False,580516.0,726512.0
mohammedia,Salé,8209.0,10351.0,107.4,106.2,52,1,2,21,1,False,False,False,426868.0,538252.0
mohammedia,Tanger-Assilah,8028.0,11762.0,107.4,106.2,77,2,2,21,2,True,False,False,618156.0,905674.0
mohammedia,Agadir,7935.0,10092.0,107.4,106.2,165,1,2,3,6,False,True,False,1309275.0,1665180.0
mohammedia,Tétouan,7742.0,9831.0,107.4,106.2,99,2,1,17,9,False,False,False,766458.0,973269.0
mohammedia,Casablanca,12503.0,16457.0,107.4,106.2,108,2,2,25,9,False,False,False,1350324.0,1777356.0
mohammedia,Rabat,12392.0,13065.0,107.4,106.2,153,2,2,0,1,False,False,False,1895976.0,1998945.0
mohammedia,Nouaceur,9257.0,11904.0,107.4,106.2,163,3,2,7,1,False,False,False,1508891.0,1940352.0
mohammedia,Skhirate- Témara,9003.0,10990.0,107.4,106.2,63,3,2,9,4,False,False,False,567189.0,692370.0
mohammedia,Marrakech,8885.0,10138.0,107.4,106.2,50,3,2,8,8,False,False,False,444250.0,506900.0
mohammedia,Benslimane,8537.0,10684.0,107.4,106.2,190,2,2,5,7,False,False,False,1622030.0,2029960.0
mohammedia,Salé,8209.0,10351.0,107.4,106.2,131,2,2,27,4,False,False,False,1075379.0,1355981.0
mohammedia,Tanger-Assilah,8028.0,11762.0,107.4,106.2,58,1,2,24,6,False,False,False,465624.0,682196.0
mohammedia,Agadir,7935.0,10092.0,107.4,106.2,122,2,1,20,2,False,False,False,968070.0,1231224.0
mohammedia,Tétouan,7742.0,9831.0,107.4,106.2,151,3,1,2,5,True,False,False,1169042.0,1484481.0
mohammedia,Casablanca,12503.0,16457.0,107.4,106.2,150,3,2,24,4,False,False,False,1875450.0,2468550.0
mohammedia,Rabat,12392.0,13065.0,107.4,106.2,108,2,2,29,6,False,False,False,1338336.0,1411020.0
mohammedia,Nouaceur,9257.0,11904.0,107.4,106.2,178,2,1,22,8,False,False,False,1647746.0,2118912.0
mohammedia,Skhirate- Témara,9003.0,10990.0,107.4,106.2,80,1,1,17,2,False,True,False,720240.0,879200.0
mohammedia,Marrakech,8885.0,10138.0,107.4,106.2,105,1,1,26,9,False,False,False,932925.0,1064490.0
mohammedia,Benslimane,8537.0,10684.0,107.4,106.2,134,3,1,5,6,False,False,False,1143958.0,1431656.0
mohammedia,Salé,8209.0,10351.0,107.4,106.2,124,2,2,6,7,True,True,True,1017916.0,1283524.0
mohammedia,Tanger-Assilah,8028.0,11762.0,107.4,106.2,199,3,1,1,9,True,False,False,1597572.0,2340638.0
mohammedia,Agadir,7935.0,10092.0,107.4,106.2,65,1,2,26,6,False,False,False,515775.0,655980.0
mohammedia,Tétouan,7742.0,9831.0,107.4,106.2,140,3,2,15,5,False,False,False,1083880.0,1376340.0
mohammedia,Casablanca,12503.0,16457.0,107.4,106.2,50,2,2,2,6,False,False,False,625150.0,822850.0
mohammedia,Rabat,12392.0,13065.0,107.4,106.2,114,3,1,1,8,True,False,False,1412688.0,1489410.0
mohammedia,Nouaceur,9257.0,11904.0,107.4,106.2,146,2,2,26,5,False,False,True,1351522.0,1737984.0
mohammedia,Skhirate- Témara,9003.0,10990.0,107.4,106.2,107,1,2,14,4,False,False,True,963321.0,1175930.0
mohammedia,Marrakech,8885.0,10138.0,107.4,106.2,198,2,1,21,6,False,False,False,1759230.0,2007324.0
mohammedia,Benslimane,8537.0,10684.0,107.4,106.2,129,3,1,6,4,False,False,False,1101273.0,1378236.0
mohammedia,Salé,8209.0,10351.0,107.4,106.2,133,1,1,2,0,False,False,False,1091797.0,1376683.0
mohammedia,Tanger-Assilah,8028.0,11762.0,107.4,106.2,123,3,1,15,0,False,False,False,987444.0,1446726.0
mohammedia,Agadir,7935.0,10092.0,107.4,106.2,162,1,2,20,7,False,False,False,1285470.0,1634904.0
mohammedia,Tétouan,7742.0,9831.0,107.4,106.2,65,2,2,9,4,False,False,False,503230.0,639015.0
mohammedia,Casablanca,12503.0,16457.0,107.4,106.2,192,3,1,9,9,False,False,False,2400576.0,3159744.0
mohammedia,Rabat,12392.0,13065.0,107.4,106.2,83,2,2,28,9,True,False,False,1028536.0,1084395.0
mohammedia,Nouaceur,9257.0,11904.0,107.4,106.2,109,2,1,19,7,False,False,False,1009013.0,1297536.0
mohammedia,Skhirate- Témara,9003.0,10990.0,107.4,106.2,147,1,2,4,4,False,False,True,1323441.0,1615530.0
mohammedia,Marrakech,8885.0,10138.0,107.4,106.2,187,1,2,28,1,False,False,False,1661495.0,1895806.0
mohammedia,Benslimane,8537.0,10684.0,107.4,106.2,167,1,1,17,9,True,True,False,1425679.0,1784228.0
mohammedia,Salé,8209.0,10351.0,107.4,106.2,143,1,2,29,7,True,True,False,1173887.0,1480193.0
mohammedia,Tanger-Assilah,8028.0,11762.0,107.4,106.2,67,3,2,22,3,False,False,False,537876.0,788054.0
mohammedia,Agadir,7935.0,10092.0,107.4,106.2,159,1,1,16,0,False,False,False,1261665.0,1604628.0
mohammedia,Tétouan,7742.0,9831.0,107.4,106.2,123,2,2,3,3,False,False,False,952266.0,1209213.0
el-jadida,Lamharza Essahel,7953.0,7775.0,107.4,106.2,123,1,2,28,1,False,False,False,978219.0,956325.0
el-jadida,El Jadida,7101.0,9461.0,107.4,106.2,147,3,2,7,7,False,True,False,1043847.0,1390767.0
el-jadida,Chaibate,6975.0,7424.0,107.4,106.2,113,3,1,3,6,False,False,False,788175.0,838912.0
el-jadida,Zaouiat Lakouacem,6377.0,,107.4,106.2,192,2,1,13,3,True,False,False,1224384.0,
el-jadida,Lbir Jdid,6374.0,,107.4,106.2,93,3,2,28,1,False,False,False,592782.0,
el-jadida,Azemmour,5953.0,,107.4,106.2,177,1,2,0,3,False,False,False,1053681.0,
el-jadida,Chtouka,5569.0,,107.4,106.2,175,2,1,11,1,False,True,False,974575.0,
el-jadida,My Abdellah,5370.0,6355.0,107.4,106.2,70,1,2,21,0,False,False,False,375900.0,444850.0
el-jadida,Dreamland Sahel,14079.0,,107.4,106.2,50,3,2,8,6,False,False,False,703950.0,
el-jadida,Résidence Olablanca,11227.0,,107.4,106.2,178,2,2,6,2,False,False,False,1998406.0,
el-jadida,Al Boustane,8437.0,,107.4,106.2,131,1,2,17,5,False,False,False,1105247.0,
el-jadida,Haouzia 1,8233.0,,107.4,106.2,167,1,1,4,5,False,False,False,1374911.0,
el-jadida,My Abdellah,8152.0,5390.0,107.4,106.2,180,2,2,26,8,True,True,False,1467360.0,970200.0
el-jadida,Centre Ville,8137.0,10536.0,107.4,106.2,77,2,1,24,4,False,False,False,626549.0,811272.0
el-jadida,Hay Riad,7583.0,,107.4,106.2,67,1,2,20,3,False,False,False,508061.0,
el-jadida,Derb Lahouna,7321.0,,107.4,106.2,150,2,1,5,8,False,False,False,1098150.0,
el-jadida,Narjiss,7142.0,,107.4,106.2,160,3,2,25,5,False,True,False,1142720.0,
el-jadida,Hay Essalam,6887.0,,107.4,106.2,132,1,2,26,5,False,False,False,909084.0,
el-jadida,Lamharza Essahel,7953.0,7775.0,107.4,106.2,80,2,2,22,4,False,False,False,636240.0,622000.0
el-jadida,El Jadida,7101.0,9461.0,107.4,106.2,106,1,1,26,8,False,False,True,752706.0,1002866.0
el-jadida,Chaibate,6975.0,7424.0,107.4,106.2,71,3,2,10,0,False,False,False,495225.0,527104.0
el-jadida,Zaouiat Lakouacem,6377.0,,107.4,106.2,95,1,2,21,1,True,False,True,605815.0,
el-jadida,Lbir Jdid,6374.0,,107.4,106.2,169,3,2,7,7,False,False,False,1077206.0,
el-jadida,Azemmour,5953.0,,107.4,106.2,116,1,1,19,2,True,False,True,690548.0,
el-jadida,Chtouka,5569.0,,107.4,106.2,178,1,2,16,1,False,False,False,991282.0,
el-jadida,My Abdellah,5370.0,6355.0,107.4,106.2,51,3,1,12,2,True,True,False,273870.0,324105.0
el-jadida,Dreamland Sahel,14079.0,,107.4,106.2,146,2,2,28,5,False,False,False,2055534.0,
el-jadida,Résidence Olablanca,11227.0,,107.4,106.2,135,3,2,5,6,False,False,False,1515645.0,
el-jadida,Al Boustane,8437.0,,107.4,106.2,170,1,2,6,1,False,False,False,1434290.0,
el-jadida,Haouzia 1,8233.0,,107.4,106.2,97,2,2,17,3,False,False,False,798601.0,
el-jadida,My Abdellah,8152.0,5390.0,107.4,106.2,101,2,2,20,8,False,False,False,823352.0,544390.0
el-jadida,Centre Ville,8137.0,10536.0,107.4,106.2,171,2,1,23,7,False,False,False,1391427.0,1801656.0
el-jadida,Hay Riad,7583.0,,107.4,106.2,146,3,2,16,1,True,False,False,1107118.0,
el-jadida,Derb Lahouna,7321.0,,107.4,106.2,64,3,2,1,8,False,False,False,468544.0,
el-jadida,Narjiss,7142.0,,107.4,106.2,114,1,1,13,2,False,False,False,814188.0,
el-jadida,Hay Essalam,6887.0,,107.4,106.2,152,1,1,2,6,False,False,False,1046824.0,
el-jadida,Lamharza Essahel,7953.0,7775.0,107.4,106.2,59,2,2,25,3,False,False,False,469227.0,458725.0
el-jadida,El Jadida,7101.0,9461.0,107.4,106.2,145,1,1,25,9,False,False,False,1029645.0,1371845.0
el-jadida,Chaibate,6975.0,7424.0,107.4,106.2,181,2,1,18,9,False,True,False,1262475.0,1343744.0
el-jadida,Zaouiat Lakouacem,6377.0,,107.4,106.2,176,1,1,21,8,False,False,False,1122352.0,
el-jadida,Lbir Jdid,6374.0,,107.4,106.2,150,2,2,19,0,False,False,False,956100.0,
el-jadida,Azemmour,5953.0,,107.4,106.2,153,3,1,8,6,False,False,False,910809.0,
el-jadida,Chtouka,5569.0,,107.4,106.2,192,2,1,11,1,False,False,False,1069248.0,
el-jadida,My Abdellah,5370.0,6355.0,107.4,106.2,105,3,1,11,3,True,False,False,563850.0,667275.0
el-jadida,Dreamland Sahel,14079.0,,107.4,106.2,90,2,2,10,8,False,False,False,1267110.0,
el-jadida,Résidence Olablanca,11227.0,,107.4,106.2,188,2,1,20,3,False,False,False,2110676.0,
el-jadida,Al Boustane,8437.0,,107.4,106.2,167,2,1,22,1,False,False,False,1408979.0,
el-jadida,Haouzia 1,8233.0,,107.4,106.2,135,1,2,19,2,False,True,False,1111455.0,
el-jadida,My Abdellah,8152.0,5390.0,107.4,106.2,189,1,1,10,3,False,True,False,1540728.0,1018710.0
el-jadida,Centre Ville,8137.0,10536.0,107.4,106.2,85,2,2,3,0,False,False,False,691645.0,895560.0
el-jadida,Hay Riad,7583.0,,107.4,106.2,109,2,1,11,9,False,False,False,826547.0,
el-jadida,Derb Lahouna,7321.0,,107.4,106.2,151,3,1,15,8,False,False,False,1105471.0,
el-jadida,Narjiss,7142.0,,107.4,106.2,166,3,1,20,9,True,False,False,1185572.0,
el-jadida,Hay Essalam,6887.0,,107.4,106.2,72,1,1,26,9,True,False,False,495864.0,
el-jadida,Lamharza Essahel,7953.0,7775.0,107.4,106.2,68,2,2,2,7,False,False,False,540804.0,528700.0
el-jadida,El Jadida,7101.0,9461.0,107.4,106.2,54,3,1,13,7,False,False,False,383454.0,510894.0
el-jadida,Chaibate,6975.0,7424.0,107.4,106.2,91,2,2,23,0,False,False,False,634725.0,675584.0
el-jadida,Zaouiat Lakouacem,6377.0,,107.4,106.2,87,1,2,27,7,False,False,False,554799.0,
el-jadida,Lbir Jdid,6374.0,,107.4,106.2,64,2,1,9,1,False,False,False,407936.0,
el-jadida,Azemmour,5953.0,,107.4,106.2,115,2,2,13,3,True,False,False,684595.0,
el-jadida,Chtouka,5569.0,,107.4,106.2,86,2,2,13,9,False,False,False,478934.0,
el-jadida,My Abdellah,5370.0,6355.0,107.4,106.2,160,3,2,6,4,False,False,False,859200.0,1016800.0
el-jadida,Lamharza Essahel,7953.0,7775.0,107.4,106.2,97,2,1,15,8,False,False,False,771441.0,754175.0
el-jadida,El Jadida,7101.0,9461.0,107.4,106.2,58,3,1,6,0,False,False,False,411858.0,548738.0
el-jadida,Chaibate,6975.0,7424.0,107.4,106.2,149,2,2,25,2,True,False,False,1039275.0,1106176.0
el-jadida,Zaouiat Lakouacem,6377.0,,107.4,106.2,107,2,2,23,2,False,False,False,682339.0,
el-jadida,Lbir Jdid,6374.0,,107.4,106.2,126,1,2,3,4,True,False,False,803124.0,
el-jadida,Azemmour,5953.0,,107.4,106.2,140,3,2,11,5,False,False,False,833420.0,
el-jadida,Chtouka,5569.0,,107.4,106.2,64,3,2,23,6,False,False,False,356416.0,
el-jadida,My Abdellah,5370.0,6355.0,107.4,106.2,162,1,2,13,0,True,False,False,869940.0,1029510.0
el-jadida,Dreamland Sahel,14079.0,,107.4,106.2,188,1,1,8,0,False,False,False,2646852.0,
el-jadida,Résidence Olablanca,11227.0,,107.4,106.2,145,3,1,13,0,False,False,False,1627915.0,
el-jadida,Al Boustane,8437.0,,107.4,106.2,96,3,1,9,6,False,False,False,809952.0,
el-jadida,Haouzia 1,8233.0,,107.4,106.2,145,2,2,11,3,False,False,False,1193785.0,
el-jadida,My Abdellah,8152.0,5390.0,107.4,106.2,121,2,2,11,8,True,False,False,986392.0,652190.0
el-jadida,Centre Ville,8137.0,10536.0,107.4,106.2,116,1,2,10,5,False,False,False,943892.0,1222176.0
el-jadida,Hay Riad,7583.0,,107.4,106.2,168,3,1,17,2,False,False,True,1273944.0,
el-jadida,Derb Lahouna,7321.0,,107.4,106.2,73,3,2,14,8,False,False,False,534433.0,
el-jadida,Narjiss,7142.0,,107.4,106.2,134,1,1,17,1,False,False,False,957028.0,
el-jadida,Hay Essalam,6887.0,,107.4,106.2,99,2,2,23,0,False,False,False,681813.0,
el-jadida,Dreamland Sahel,14079.0,,107.4,106.2,70,3,1,12,6,True,True,False,985530.0,
el-jadida,Résidence Olablanca,11227.0,,107.4,106.2,153,3,1,10,0,False,False,False,1717731.0,
el-jadida,Al Boustane,8437.0,,107.4,106.2,79,2,2,29,3,False,False,False,666523.0,
el-jadida,Haouzia 1,8233.0,,107.4,106.2,161,1,1,12,4,False,False,False,1325513.0,
el-jadida,My Abdellah,8152.0,5390.0,107.4,106.2,55,3,2,17,2,False,False,False,448360.0,296450.0
el-jadida,Centre Ville,8137.0,10536.0,107.4,106.2,77,3,1,12,1,True,False,False,626549.0,811272.0
el-jadida,Hay Riad,7583.0,,107.4,106.2,173,3,2,25,0,False,False,False,1311859.0,
el-jadida,Derb Lahouna,7321.0,,107.4,106.2,167,2,2,15,3,False,False,False,1222607.0,
el-jadida,Narjiss,7142.0,,107.4,106.2,160,1,1,8,0,False,False,False,1142720.0,
el-jadida,Hay Essalam,6887.0,,107.4,106.2,138,3,2,7,4,False,False,False,950406.0,
sale,Bab Lamrissa,10667.0,11252.0,107.4,106.2,163,3,1,23,5,False,False,False,1738721.0,1834076.0
sale,Hssaine,10443.0,11121.0,107.4,106.2,166,3,1,13,5,False,False,False,1733538.0,1846086.0
sale,Tabriquet,9945.0,,107.4,106.2,82,2,1,10,7,False,True,False,815490.0,
sale,Bettana,8876.0,10460.0,107.4,106.2,63,2,1,27,5,False,False,False,559188.0,658980.0
sale,Shoul,7682.0,,107.4,106.2,111,1,2,19,8,False,True,False,852702.0,
sale,Layayda,7476.0,,107.4,106.2,101,1,2,28,6,False,False,False,755076.0,
sale,Ameur,6205.0,6997.0,107.4,106.2,119,2,2,3,1,False,True,False,738395.0,832643.0
sale,Sidi Bouknadel,5293.0,,107.4,106.2,148,2,1,18,5,False,False,False,783364.0,
sale,Plage des nations,16427.0,,107.4,106.2,93,3,1,26,6,False,False,False,1527711.0,
sale,Salé El Jadiia,9345.0,11461.0,107.4,106.2,51,1,2,5,2,False,False,False,476595.0,584511.0
sale,Hssaine,9122.0,,107.4,106.2,137,3,1,16,4,False,False,True,1249714.0,
sale,Al Mouahidine.,8910.0,,107.4,106.2,82,2,2,15,4,False,True,False,730620.0,
sale,Said hajji,8730.0,9758.0,107.4,106.2,154,2,2,12,2,False,False,False,1344420.0,1502732.0
sale,Btana,8705.0,11259.0,107.4,106.2,59,3,2,26,8,False,False,False,513595.0,664281.0
sale,Hay Salam,8668.0,,107.4,106.2,188,2,1,10,3,False,False,False,1629584.0,
sale,Assonboula,8489.0,,107.4,106.2,184,3,1,12,3,False,False,False,1561976.0,
sale,Karia,8485.0,,107.4,106.2,193,1,1,21,2,False,False,False,1637605.0,
sale,Bab lakhmiss,8370.0,9701.0,107.4,106.2,153,3,2,12,6,False,False,False,1280610.0,1484253.0
sale,Bab Lamrissa,10667.0,11252.0,107.4,106.2,110,1,1,25,1,False,False,False,1173370.0,1237720.0
sale,Hssaine,10443.0,11121.0,107.4,106.2,90,2,2,7,6,False,False,False,939870.0,1000890.0
sale,Tabriquet,9945.0,,107.4,106.2,165,1,1,12,6,False,False,False,1640925.0,
sale,Bettana,8876.0,10460.0,107.4,106.2,95,1,2,7,7,False,False,False,843220.0,993700.0
sale,Shoul,7682.0,,107.4,106.2,143,3,1,4,9,False,False,False,1098526.0,
sale,Layayda,7476.0,,107.4,106.2,87,1,1,18,2,False,False,False,650412.0,
sale,Ameur,6205.0,6997.0,107.4,106.2,170,3,2,13,7,True,False,False,1054850.0,1189490.0
sale,Sidi Bouknadel,5293.0,,107.4,106.2,119,3,1,22,8,False,False,False,629867.0,
sale,Plage des nations,16427.0,,107.4,106.2,146,3,2,6,1,False,True,False,2398342.0,
sale,Salé El Jadiia,9345.0,11461.0,107.4,106.2,153,1,2,14,8,False,True,False,1429785.0,1753533.0
sale,Hssaine,9122.0,,107.4,106.2,130,1,2,14,7,False,False,False,1185860.0,
sale,Al Mouahidine.,8910.0,,107.4,106.2,115,2,1,14,1,False,False,False,1024650.0,
sale,Said hajji,8730.0,9758.0,107.4,106.2,119,2,2,18,4,False,False,False,1038870.0,1161202.0
sale,Btana,8705.0,11259.0,107.4,106.2,161,2,2,28,4,False,False,False,1401505.0,1812699.0
sale,Hay Salam,8668.0,,107.4,106.2,142,2,1,14,7,False,False,False,1230856.0,
sale,Assonboula,8489.0,,107.4,106.2,159,1,1,11,5,False,False,False,1349751.0,
sale,Karia,8485.0,,107.4,106.2,57,2,1,20,3,False,False,False,483645.0,
sale,Bab lakhmiss,8370.0,9701.0,107.4,106.2,58,2,1,14,3,False,False,False,485460.0,562658.0
sale,Bab Lamrissa,10667.0,11252.0,107.4,106.2,78,3,2,28,2,True,False,False,832026.0,877656.0
sale,Hssaine,10443.0,11121.0,107.4,106.2,183,3,1,29,7,False,True,False,1911069.0,2035143.0
sale,Tabriquet,9945.0,,107.4,106.2,161,3,1,25,5,False,False,False,1601145.0,
sale,Bettana,8876.0,10460.0,107.4,106.2,177,2,2,21,6,False,False,False,1571052.0,1851420.0
sale,Shoul,7682.0,,107.4,106.2,114,1,1,28,8,False,False,False,875748.0,
sale,Layayda,7476.0,,107.4,106.2,108,2,1,15,0,False,False,False,807408.0,
sale,Ameur,6205.0,6997.0,107.4,106.2,117,3,1,1,6,False,False,False,725985.0,818649.0
sale,Sidi Bouknadel,5293.0,,107.4,106.2,192,2,2,23,1,False,False,False,1016256.0,
sale,Plage des nations,16427.0,,107.4,106.2,153,2,1,6,9,True,False,False,2513331.0,
sale,Salé El Jadiia,9345.0,11461.0,107.4,106.2,177,2,1,22,0,True,False,False,1654065.0,2028597.0
sale,Hssaine,9122.0,,107.4,106.2,56,1,1,18,1,False,False,False,510832.0,
sale,Al Mouahidine.,8910.0,,107.4,106.2,184,1,1,4,8,True,False,False,1639440.0,
sale,Said hajji,8730.0,9758.0,107.4,106.2,134,3,2,28,7,False,False,False,1169820.0,1307572.0
sale,Btana,8705.0,11259.0,107.4,106.2,122,3,2,0,7,False,False,False,1062010.0,1373598.0
sale,Hay Salam,8668.0,,107.4,106.2,57,3,1,22,9,False,False,True,494076.0,
sale,Assonboula,8489.0,,107.4,106.2,103,2,1,3,3,False,False,False,874367.0,
